ISIN,Company_Name,BSE_Symbol,NSE_Symbol,Security Code,Face_Value,ON_BSE,ON_NSE
INE777G01012,Shriram Asset Management Company Ltd,SRAMSET,N/A,531359.0,10.0,1,0
INE777K01022,R R Kabel Limited,RRKABEL,RRKABEL,543981.0,5.0,1,1
INE777O01016,Chennai Ferrous Industries Ltd,CHENFERRO,N/A,539011.0,10.0,1,0
INE777X01017,Aayush Art And Bullion Ltd,AAYUSHBULL,N/A,540718.0,10.0,1,0
INE778B01029,Ester Industries Limited,ESTER,ESTER,500136.0,5.0,1,1
INE778E01031,CCL International Ltd,CCLINTER,N/A,531900.0,10.0,1,0
INE778I01024,Telogica Ltd,TELOGICA,N/A,532975.0,5.0,1,0
INE778K01012,Emami Realty Limited,EMAMIREAL,EMAMIREAL,533218.0,2.0,1,1
INE778N01016,Triliance Polymers Ltd,TRILIANCE,N/A,509046.0,10.0,1,0
INE779Q01017,Mihika Industries Ltd,MIHIKA,N/A,538895.0,10.0,1,0
INE780C01023,JM Financial Limited,JMFINANCIL,JMFINANCIL,523405.0,1.0,1,1
INE780Q01015,Jain Marmo Industries Ltd,JAINMARMO,N/A,539119.0,10.0,1,0
INE781A01025,Intense Technologies Limited,INTENTECH,INTENTECH,532326.0,2.0,1,1
INE781B01015,Noida Toll Bridge Company Limited,NOIDATOLL,NOIDATOLL,532481.0,10.0,1,1
INE781S01027,Ventive Hospitality Limited,VENTIVE,VENTIVE,544321.0,1.0,1,1
INE782A01015,BOSCH HOME COMFORT INDIA LIMITED,BOSCH-HCIL,BOSCH-HCIL,523398.0,10.0,1,1
INE782D01027,Alfred Herbert India Ltd,ALFREDHE,N/A,505216.0,10.0,1,0
INE782E01017,Hester Biosciences Limited,HESTERBIO,HESTERBIO,524669.0,10.0,1,1
INE782L01012,Sanco Industries Limited,N/A,SANCO,N/A,10.0,0,1
INE782X01033,Servotech Renewable Power System Limited,N/A,SERVOTECH,N/A,1.0,0,1
INE783E01023,High Energy Batteries India Ltd,HIGHENE,N/A,504176.0,2.0,1,0
INE783X01023,Chemfab Alkalis Limited,CHEMFAB,CHEMFAB,541269.0,10.0,1,1
INE784B01035,Winsome Yarns Limited,WINSOME,WINSOME,514348.0,10.0,1,1
INE784M01016,Asia Pack Ltd,ASIAPAK,N/A,530899.0,10.0,1,0
INE784R01023,Arfin India Limited,ARFIN,ARFIN,539151.0,1.0,1,1
INE784W01015,Manomay Tex India Limited,MANOMAY,MANOMAY,540396.0,10.0,1,1
INE785A01026,Jayant Agro Organics Limited,JAYAGROGN,JAYAGROGN,524330.0,5.0,1,1
INE785D01012,Elixir Capital Ltd,ELIXIR,N/A,531278.0,10.0,1,0
INE785M01021,PC Jeweller Limited,PCJEWELLER,PCJEWELLER,534809.0,1.0,1,1
INE785O01019,Sirohia & Sons Ltd,SIROHIA,N/A,538667.0,10.0,1,0
INE786A01032,JK Lakshmi Cement Limited,JKLAKSHMI,JKLAKSHMI,500380.0,5.0,1,1
INE786E01018,IITL Projects Ltd,IITLPROJ,N/A,531968.0,10.0,1,0
INE786F01031,Uttam Sugar Mills Limited,UTTAMSUGAR,UTTAMSUGAR,532729.0,10.0,1,1
INE786J01033,Rajnish Retail Ltd,RRETAIL,N/A,530525.0,1.0,1,0
INE786K01023,Wagend Infra Venture Ltd,WAGEND,N/A,503675.0,2.0,1,0
INE786W01010,RKEC Projects Limited,N/A,RKEC,N/A,10.0,0,1
INE787D01026,Balkrishna Industries Limited,BALKRISIND,BALKRISIND,502355.0,2.0,1,1
INE788D01016,BCC Fuba India Ltd,BCCFUBA,N/A,517246.0,10.0,1,0
INE788H01017,Hilton Metal Forging Limited,HILTON,HILTON,532847.0,10.0,1,1
INE788J01021,Shivalik Rasayan Limited,SHIVALIK,SHIVALIK,539148.0,5.0,1,1
INE788M01017,Cochin Malabar Estates & Industries Ltd,COCHMAL,N/A,508571.0,10.0,1,0
INE789B01018,Daikaffil Chemicals India Ltd,DAIKAFFI,N/A,530825.0,10.0,1,0
INE789E01012,JK Paper Limited,JKPAPER,JKPAPER,532162.0,10.0,1,1
INE789R01022,Franklin Industries Ltd,FRANKLININD,N/A,540190.0,1.0,1,0
INE790B01024,KCP Sugar and Industries Corporation Limited,KCPSUGIND,KCPSUGIND,533192.0,1.0,1,1
INE790C01014,Patspin India Ltd,PATSPINLTD,N/A,514326.0,10.0,1,0
INE790D01020,CHL Ltd,CHLLTD,N/A,532992.0,2.0,1,0
INE790G01031,Shilpa Medicare Limited,SHILPAMED,SHILPAMED,530549.0,1.0,1,1
INE791A01024,BLB Limited,BLBLIMITED,BLBLIMITED,532290.0,1.0,1,1
INE791B01014,Lee & Nee Softwares Exports Ltd,LEENEE,N/A,517415.0,10.0,1,0
INE791E01018,Kanishk Steel Industries Ltd,KANSHST,N/A,513456.0,10.0,1,0
INE791H01011,Ironwood Education Ltd,IRONWOOD,N/A,508918.0,10.0,1,0
INE791I01019,Brigade Enterprises Limited,BRIGADE,BRIGADE,532929.0,10.0,1,1
INE792B01012,Ambica Agarbathies & Aroma industries Limited,AMBICAAGAR,AMBICAAGAR,532335.0,10.0,1,1
INE792G01011,Nam Securities Ltd,NAM,N/A,538395.0,10.0,1,0
INE792H01019,Global Vectra Helicorp Limited,GLOBALVECT,GLOBALVECT,532773.0,10.0,1,1
INE792I01017,Cords Cable Industries Limited,CORDSCABLE,CORDSCABLE,532941.0,10.0,1,1
INE792J01015,Gorani Industries Ltd,GORANIN,N/A,531608.0,10.0,1,0
INE792Z01011,Sirca Paints India Limited,SIRCA,SIRCA,543686.0,10.0,1,1
INE793A01012,Accelya Solutions India Limited,ACCELYA,ACCELYA,532268.0,10.0,1,1
INE793G01035,PMC Fincorp Ltd,PMCFIN,N/A,534060.0,1.0,1,0
INE793H01017,Nagarjuna Agri Tech Ltd,NAGTECH,N/A,531832.0,10.0,1,0
INE793Z01027,Jonjua Overseas Ltd,JONJUA,N/A,542446.0,10.0,1,0
INE794A01010,Neuland Laboratories Limited,NEULANDLAB,NEULANDLAB,524558.0,10.0,1,1
INE794B01026,Balaji Telefilms Limited,BALAJITELE,BALAJITELE,532382.0,2.0,1,1
INE794C01016,Shakti Press Ltd,SHAKTIPR,N/A,526841.0,10.0,1,0
INE794W01014,Modern Threads (India) Limited,MODTHREAD,MODTHREAD,500282.0,10.0,1,1
INE795A01017,Panasonic Energy India Company Ltd,PANAENERG,N/A,504093.0,10.0,1,0
INE795B01031,Citurgia Biochemicals Ltd,CITURGIA,N/A,506373.0,2.0,1,0
INE795D01011,Puretrop Fruits  Ltd,PURETROP,N/A,530077.0,10.0,1,0
INE795E01019,Kumbhat Financial Services Ltd,KUMPFIN,N/A,526869.0,10.0,1,0
INE795G01014,HDFC Life Insurance Company Limited,HDFCLIFE,HDFCLIFE,540777.0,10.0,1,1
INE796C01011,Shree Rajasthan Syntex Ltd,SHRAJSYNQ,N/A,503837.0,10.0,1,0
INE796G01012,Jindal Photo Limited,JINDALPHOT,JINDALPHOT,532624.0,10.0,1,1
INE796W01019,Yug Decor Ltd,YUG,N/A,540550.0,10.0,1,0
INE797C01019,Siddheswari Garments Ltd,SIDDHEGA,N/A,526877.0,10.0,1,0
INE797D01017,Garnet Construction Ltd,GARNET,N/A,526727.0,10.0,1,0
INE797F01020,Jubilant Foodworks Limited,JUBLFOOD,JUBLFOOD,533155.0,2.0,1,1
INE797H01018,TGB Banquets And Hotels Limited,TGBHOTELS,TGBHOTELS,532845.0,10.0,1,1
INE797Z01028,Space Incubatrics Technologies Ltd,SPACEINCUBA,N/A,541890.0,1.0,1,0
INE798C01017,Silveroak Commercials Ltd,SILVERO,N/A,512197.0,10.0,1,0
INE798D01015,Golkunda Diamonds & Jewellery Ltd,GOLKUNDIA,N/A,523676.0,10.0,1,0
INE798E01013,Manipal Finance Corporation Ltd,MNPLFIN,N/A,507938.0,10.0,1,0
INE798F01010,Panchmahal Steel Ltd,PANCHMAHQ,N/A,513511.0,10.0,1,0
INE798K01010,Kriti Nutrients Limited,KRITINUT,KRITINUT,533210.0,1.0,1,1
INE799B01025,Hindusthan Urban Infrastructure Ltd,HUIL,N/A,539984.0,2.0,1,0
INE799C01031,Sanmit Infra Ltd,SANINFRA,N/A,532435.0,1.0,1,0
INE799E01011,Mayur Leather Products Ltd,MAYUR,N/A,531680.0,10.0,1,0
INE799N01012,Waa Solar Ltd,WAA,N/A,541445.0,10.0,1,0
INE800A01015,Birla Cable Limited,BIRLACABLE,BIRLACABLE,500060.0,10.0,1,1
INE800H01010,Omaxe Limited,OMAXE,OMAXE,532880.0,10.0,1,1
INE800K01014,New Markets Advisory Ltd,NEWMKTADV,N/A,508867.0,10.0,1,0
INE800W01019,Manas Properties Ltd,MANAS,N/A,540402.0,10.0,1,0
INE801L01010,Airo Lam limited,N/A,AIROLAM,N/A,10.0,0,1
INE801V01019,Laxmi Cotspin Limited,N/A,LAXMICOT,N/A,10.0,0,1
INE802A01037,Bampsl Securities Ltd,BAMPSL,N/A,531591.0,10.0,1,0
INE802B01027,Linc Limited,LINC,LINC,531241.0,5.0,1,1
INE802C01033,Steel Strips Wheels Limited,SSWL,SSWL,513262.0,1.0,1,1
INE802D01023,Indag Rubber Ltd,INDAG,N/A,509162.0,2.0,1,0
INE802W01023,Bohra Industries Limited,N/A,BOHRAIND,N/A,10.0,0,1
INE803D01021,Indo Borax & Chemicals Limited,INDOBORAX,INDOBORAX,524342.0,1.0,1,1
INE803H01014,Ruchira Papers Limited,RUCHIRA,RUCHIRA,532785.0,10.0,1,1
INE803L01016,Galaxy Agrico Exports Ltd,GALAGEX,N/A,531911.0,10.0,1,0
INE804A01025,Swasti Vinayaka Synthetics Ltd,SWASTIVI,N/A,510245.0,1.0,1,0
INE804B01023,Mega Corporation Ltd,MEGACOR,N/A,531417.0,1.0,1,0
INE804H01012,Transwarranty Finance Limited,TFL,TFL,532812.0,10.0,1,1
INE804L01022,Medplus Health Services Limited,MEDPLUS,MEDPLUS,543427.0,2.0,1,1
INE804Q01013,Globe Commercials Ltd,GLCL,N/A,540266.0,10.0,1,0
INE805A01014,AION-TECH SOLUTIONS LIMITED,GOLDTECH,GOLDTECH,531439.0,10.0,1,1
INE805C01028,KCP Limited,KCP,KCP,590066.0,1.0,1,1
INE805D01034,Sunteck Realty Limited,SUNTECK,SUNTECK,512179.0,1.0,1,1
INE805Q01028,Adcon Capital Services Ltd,ADCON,N/A,539506.0,1.0,1,0
INE806A01020,Vikas EcoTech Limited,VIKASECO,VIKASECO,530961.0,1.0,1,1
INE806C01018,TIL Limited,TIL,TIL,505196.0,10.0,1,1
INE806D01016,Ishita Drugs & Industries Ltd,ISHITADR,N/A,524400.0,10.0,1,0
INE806T01020,Sapphire Foods India Limited,SAPPHIRE,SAPPHIRE,543397.0,2.0,1,1
INE807A01010,Challani Capital Ltd,CHALLANI,N/A,530747.0,10.0,1,0
INE807D01030,Epuja Spiritech Ltd,EPUJA,N/A,532092.0,1.0,1,0
INE807F01027,Viyash Scientific Limited,VIYASH,VIYASH,512529.0,2.0,1,1
INE807H01023,Marble City India Ltd,MARBLE,N/A,531281.0,5.0,1,0
INE807K01035,S Chand And Company Limited,SCHAND,SCHAND,540497.0,5.0,1,1
INE807M01031,Titan Intech Ltd,TITANIN,N/A,521005.0,1.0,1,0
INE807O01011,SDC Techmedia Ltd,SDC,N/A,535647.0,10.0,1,0
INE808A01018,Valson Industries Ltd,VALSONQ,N/A,530459.0,10.0,1,0
INE808R01012,Parmeshwari Silk Mills Ltd,PARMSILK,N/A,540467.0,10.0,1,0
INE808W01012,M Lakhamsi Industries Ltd,MLINDLTD,N/A,512153.0,10.0,1,0
INE809A01032,Rama Phosphates Limited,RAMAPHO,RAMAPHO,524037.0,5.0,1,1
INE809B01014,Polymechplast Machines Ltd,POLYCHMP,N/A,526043.0,10.0,1,0
INE809E01018,Poona Dal & Oil Industries Ltd,POONADAL,N/A,519359.0,10.0,1,0
INE809F01015,Microse India Ltd,MICROSE,N/A,523343.0,10.0,1,0
INE809I01019,OnMobile Global Limited,ONMOBILE,ONMOBILE,532944.0,10.0,1,1
INE809Q01020,GHV Infra Projects Ltd,GHVINFRA,N/A,505504.0,5.0,1,0
INE810C01044,Ventura Textiles Ltd,VENTURA,N/A,516098.0,10.0,1,0
INE810G01011,Shyam Metalics and Energy Limited,SHYAMMETL,SHYAMMETL,543299.0,10.0,1,1
INE810M01019,Asian Petroproducts & Exports Ltd,ASINPET,N/A,524434.0,10.0,1,0
INE811A01020,Kirloskar Pneumatic Company Limited,KIRLPNU,KIRLPNU,505283.0,2.0,1,1
INE811B01010,T & I Global Ltd,TIGLOB,N/A,522294.0,10.0,1,0
INE811D01024,Monotype India Ltd,MONOT,N/A,505343.0,1.0,1,0
INE811H01017,Riba Textiles Ltd,RIBATEX,N/A,531952.0,10.0,1,0
INE811K01011,Prestige Estates Projects Limited,PRESTIGE,PRESTIGE,533274.0,10.0,1,1
INE812B01026,Zenith Healthcare Ltd,ZENITHHE,N/A,530665.0,1.0,1,0
INE812G01025,SMS Pharmaceuticals Limited,SMSPHARMA,SMSPHARMA,532815.0,1.0,1,1
INE812K01027,Nyssa Corporation Ltd,NYSSACORP,N/A,504378.0,1.0,1,0
INE812Q01016,Tirupati Innovar Ltd,TIRUPATIIN,N/A,539040.0,10.0,1,0
INE812S01012,Ovobel Foods Ltd,OVOBELE,N/A,530741.0,10.0,1,0
INE813A01018,Mahindra Lifespace Developers Limited,MAHLIFE,MAHLIFE,532313.0,10.0,1,1
INE813B01016,Photoquip India Ltd,PHOTOQUP,N/A,526588.0,10.0,1,0
INE813G01023,Kaycee Industries Ltd,KAYCEEI,N/A,504084.0,10.0,1,0
INE813H01021,Torrent Power Limited,TORNTPOWER,TORNTPOWER,532779.0,10.0,1,1
INE813V01022,Madhav Copper Limited,N/A,MCL,N/A,5.0,0,1
INE814D01010,Omnitex Industries India Ltd,OMNITEX,N/A,514324.0,10.0,1,0
INE814H01029,Adani Power Limited,ADANIPOWER,ADANIPOWER,533096.0,2.0,1,1
INE814L01013,Perfect-Octave Media Projects Ltd,OCTAVE,N/A,521062.0,10.0,1,0
INE816B01035,Filatex India Limited,FILATEX,FILATEX,526227.0,1.0,1,1
INE817B01025,Kerala Ayurveda Ltd,KERALAYUR,N/A,530163.0,10.0,1,0
INE818A01017,Antelopus Selan Energy Limited,ANTELOPUS,ANTELOPUS,530075.0,10.0,1,1
INE818B01023,Pasupati Acrylon Limited,PASUPTAC,PASUPTAC,500456.0,10.0,1,1
INE818D01011,Promact Plastics Ltd,PROMACT,N/A,526494.0,10.0,1,0
INE818H01020,LT Foods Limited,LTFOODS,LTFOODS,532783.0,1.0,1,1
INE818R01011,Ishaan Infrastructures and Shelters Ltd,IISL,N/A,540134.0,10.0,1,0
INE818W01011,ESAF Small Finance Bank Limited,ESAFSFB,ESAFSFB,544020.0,10.0,1,1
INE819A01049,Comfort Intech Ltd,COMFINTE,N/A,531216.0,1.0,1,0
INE819C01011,Bihar Sponge Iron Ltd,BIHSPONG,N/A,500058.0,10.0,1,0
INE819G01012,Tradewell Holdings Ltd,TRADEWELL,N/A,531203.0,10.0,1,0
INE819K01014,Aastamangalam Finance Ltd,AASTAFIN,N/A,511764.0,10.0,1,0
INE819L01012,Elgi Rubber Company Limited,N/A,ELGIRUBCO,N/A,1.0,0,1
INE819S01025,Zeal Aqua Ltd,ZEAL,N/A,539963.0,1.0,1,0
INE819V01029,Aditya Infotech Limited,CPPLUS,CPPLUS,544466.0,1.0,1,1
INE819Y01015,Rithwik Facility Management Services Ltd,RITHWIKFMS,N/A,540843.0,10.0,1,0
INE820M01018,Kairosoft AI Solutions Ltd,VOLKAI,N/A,506122.0,10.0,1,0
INE820R01017,SSPN Finance Ltd,SSPNFIN,N/A,539026.0,10.0,1,0
INE820Y01021,Ajooni Biotech Limited,N/A,AJOONI,N/A,2.0,0,1
INE821D01031,Rander Corporation Ltd,RANDER,N/A,531228.0,10.0,1,0
INE821I01022,IRB Infrastructure Developers Limited,IRB,IRB,532947.0,1.0,1,1
INE821R01015,Prabhu Steel Industries Ltd,ZPRBHSTE,N/A,506042.0,10.0,1,0
INE821Y01011,Ratnabhumi Developers Ltd,RATNABHUMI,N/A,540796.0,10.0,1,0
INE822B01017,Asian Tea & Exports Ltd,ASIANTNE,N/A,519532.0,10.0,1,0
INE822C01015,TCPL Packaging Limited,TCPLPACK,TCPLPACK,523301.0,10.0,1,1
INE822D01021,Rasi Electrodes Ltd,RASIELEC,N/A,531233.0,2.0,1,0
INE822E01011,Supreme Holdings & Hospitality (India) Limited,SUPREME,SUPREME,530677.0,10.0,1,1
INE822G01016,Electrotherm (India) Limited,ELECTHERM,ELECTHERM,526608.0,10.0,1,1
INE822Q01015,Sarvottam Finvest Ltd,SARVOTTAM,N/A,539124.0,10.0,1,0
INE823A01017,Kothari Products Limited,KOTHARIPRO,KOTHARIPRO,530299.0,10.0,1,1
INE823B01015,Competent Automobiles Company Ltd,COMPEAU,N/A,531041.0,10.0,1,0
INE823D01011,Yash Innoventures Ltd,YASHINNO,N/A,523650.0,10.0,1,0
INE823G01014,JK Cement Limited,JKCEMENT,JKCEMENT,532644.0,10.0,1,1
INE824G01012,JSW Holdings Limited,JSWHL,JSWHL,532642.0,10.0,1,1
INE824Q01011,Manaksia Steels Limited,MANAKSTEEL,MANAKSTEEL,539044.0,1.0,1,1
INE825A01020,Vardhman Textiles Limited,VTL,VTL,502986.0,2.0,1,1
INE825B01010,J.A. Finance Ltd,JAFINANCE,N/A,543860.0,10.0,1,0
INE825C01018,NG Industries Ltd,NGIND,N/A,530897.0,10.0,1,0
INE825D01016,Shahi Shipping Ltd,SHAHISHIP,N/A,526508.0,10.0,1,0
INE825M01017,Antariksh Industries Ltd,ANTARIKSH,N/A,501270.0,10.0,1,0
INE825V01034,Vedant Fashions Limited,MANYAVAR,MANYAVAR,543463.0,1.0,1,1
INE826B01018,Indian Toners & Developers Ltd,INDTONER,N/A,523586.0,10.0,1,0
INE826C01016,Gujarat Apollo Industries Limited,GUJAPOLLO,GUJAPOLLO,522217.0,10.0,1,1
INE826P01018,Polymac Thermoformers Ltd,POLYMAC,N/A,537573.0,10.0,1,0
INE827D01020,Sri Chakra Cement Ltd,SRICC,N/A,518053.0,10.0,1,0
INE828A01016,Bhartiya International Limited,BIL,BIL,526666.0,10.0,1,1
INE828G01013,Facor Alloys Ltd,FACORALL,N/A,532656.0,1.0,1,0
INE828I01019,Mediaone Global Entertainment Ltd,MEDIAONE,N/A,503685.0,10.0,1,0
INE828O01033,MITCON Consultancy & Engineering Services Limited,N/A,MITCON,N/A,10.0,0,1
INE829A01014,Biofil Chemicals & Pharmaceuticals Limited,BIOFILCHEM,BIOFILCHEM,524396.0,10.0,1,1
INE829P01020,Amba Enterprises Ltd,AEL,N/A,539196.0,5.0,1,0
INE829R01018,Chemiesynth (Vapi) Ltd,CHEMIESYNT,N/A,539230.0,10.0,1,0
INE829S01016,Mangalam Seeds Ltd,MSL,N/A,539275.0,10.0,1,0
INE830A01012,Cil Securities Ltd,CILSEC,N/A,530829.0,10.0,1,0
INE830C01026,Emami Paper Mills Limited,EMAMIPAP,EMAMIPAP,533208.0,2.0,1,1
INE830Q01018,Manaksia Coated Metals & Industries Limited,MANAKCOAT,MANAKCOAT,539046.0,1.0,1,1
INE830S01014,Darjeeling Industriies Ltd,DARJEELING,N/A,539770.0,10.0,1,0
INE831A01028,MIRC Electronics Limited,MIRCELECTR,MIRCELECTR,500279.0,1.0,1,1
INE831C01016,Ashish Polyplast Ltd,ASHISHPO,N/A,530429.0,10.0,1,0
INE832A01018,Modi Rubber Limited,MODIRUBBER,MODIRUBBER,500890.0,10.0,1,1
INE832C01014,Gogia Capital Growth Ltd,GOGIACAPGL,N/A,531600.0,10.0,1,0
INE832D01020,Hindoostan Mills Ltd,HINDMILL,N/A,509895.0,10.0,1,0
INE832E01010,UFM Industries Ltd,UFMINDL,N/A,531610.0,10.0,1,0
INE833A01016,ADC India Communications Ltd,ADCINDIA,N/A,523411.0,10.0,1,0
INE833Q01012,Mittal Sections Ltd,MITTALSTL,N/A,544575.0,10.0,1,0
INE834B01012,PCS Technology Ltd,PCS,N/A,517119.0,10.0,1,0
INE834C01028,Modern Malleables Ltd,MODMA,N/A,517336.0,1.0,1,0
INE834D01018,Vipul Organics Ltd,VIPULORG,N/A,530627.0,10.0,1,0
INE834E01016,Valley Magnesite Company Ltd,VALLEY,N/A,539543.0,10.0,1,0
INE834I01025,Khadim India Limited,KHADIM,KHADIM,540775.0,10.0,1,1
INE834M01019,RattanIndia Enterprises Limited,RTNINDIA,RTNINDIA,534597.0,2.0,1,1
INE835A01029,Vardhman Polytex Limited,VARDMNPOLY,VARDMNPOLY,514175.0,1.0,1,1
INE835B01035,Mold-Tek Technologies Limited,MOLDTECH,MOLDTECH,526263.0,2.0,1,1
INE835D01023,Hind Rectifiers Limited,HIRECT,HIRECT,504036.0,2.0,1,1
INE835G01018,Alldigi Tech Limited,ALLDIGI,ALLDIGI,532633.0,10.0,1,1
INE835U01027,New Light Industries Ltd,NEWLIGHT,N/A,540243.0,1.0,1,0
INE836A01035,BIRLASOFT LIMITED,BSOFT,BSOFT,532400.0,2.0,1,1
INE836B01017,Satin Creditcare Network Limited,SATIN,SATIN,539404.0,10.0,1,1
INE836C01015,Fruition Venture Ltd,FRUTION,N/A,538568.0,10.0,1,0
INE836D01013,Real Growth Corporation Ltd,RGCORP,N/A,539691.0,10.0,1,0
INE836F01026,Dish TV India Limited,DISHTV,DISHTV,532839.0,1.0,1,1
INE837B01031,Winsome Textile Industries Ltd,WINSOMTX,N/A,514470.0,10.0,1,0
INE837C01013,QGO Finance Ltd,QGO,N/A,538646.0,10.0,1,0
INE837E01019,Winro Commercial India Ltd,WINROC,N/A,512022.0,10.0,1,0
INE837H01020,Advanced Enzyme Technologies Limited,ADVENZYMES,ADVENZYMES,540025.0,2.0,1,1
INE837X01027,Gaekwar Mills Ltd,ZGAEKWAR,N/A,502850.0,10.0,1,0
INE838B01021,Bharat Rasayan Limited,BHARATRAS,BHARATRAS,590021.0,5.0,1,1
INE838C01011,SSPDL Ltd,SSPDL,N/A,530821.0,10.0,1,0
INE838E01017,Ponni Sugars (Erode) Limited,PONNIERODE,PONNIERODE,532460.0,10.0,1,1
INE838Z01012,Palm Jewels Ltd,PALMJEWELS,N/A,541444.0,10.0,1,0
INE839A01021,Bits Ltd,BITS,N/A,526709.0,2.0,1,0
INE839E01023,Odyssey Corporation Ltd,ODYCORP,N/A,531996.0,5.0,1,0
INE839G01010,Jocil Limited,N/A,JOCIL,N/A,10.0,0,1
INE839M01018,Schneider Electric Infrastructure Limited,SCHNEIDER,SCHNEIDER,534139.0,2.0,1,1
INE840D01015,Alpine Housing Development Corporation Ltd,ALPINEHOU,N/A,526519.0,10.0,1,0
INE840I01014,Real Touch Finance Ltd,RTFL,N/A,538611.0,10.0,1,0
INE840M01016,Zuari Agro Chemicals Limited,ZUARI,ZUARI,534742.0,10.0,1,1
INE840Y01029,One Point One Solutions Limited,N/A,ONEPOINT,N/A,2.0,0,1
INE841B01017,Indbank Merchant Banking Services Limited,INDBANK,INDBANK,511473.0,10.0,1,1
INE841D01013,Amal Ltd,AMAL,N/A,506597.0,10.0,1,0
INE841L01016,DEE Development Engineers Limited,DEEDEV,DEEDEV,544198.0,10.0,1,1
INE841Y01019,Jhandewalas Foods Ltd,JFL,N/A,540850.0,10.0,1,0
INE842B01015,Fortis Malar Hospitals Ltd,FORTISMLR,N/A,523696.0,10.0,1,0
INE842C01021,Minda Corporation Limited,MINDACORP,MINDACORP,538962.0,2.0,1,1
INE842D01029,Bharat Agri Fert & Realty Ltd,BHARATAGRI,N/A,531862.0,1.0,1,0
INE843B01013,Maha Rashtra Apex Corporation Limited,MAHAPEXLTD,MAHAPEXLTD,523384.0,10.0,1,1
INE843D01027,DCM Shriram Industries Limited,DCMSRIND,DCMSRIND,523369.0,2.0,1,1
INE843F01014,Tricom Fruit Products Ltd,TRICOMFRU,N/A,531716.0,10.0,1,0
INE843L01012,Superior Industrial Enterprises Ltd,SIEL,N/A,519234.0,10.0,1,0
INE843S01025,Suraj Estate Developers Limited,SURAJEST,SURAJEST,544054.0,5.0,1,1
INE844A01013,Pearl Polymers Limited,PEARLPOLY,PEARLPOLY,523260.0,10.0,1,1
INE844C01027,MPIL Corporation Ltd,MPILCORPL,N/A,500450.0,10.0,1,0
INE844D01017,Mitshi India Ltd,MITSHI,N/A,523782.0,10.0,1,0
INE844K01012,Bedmutha Industries Limited,BEDMUTHA,BEDMUTHA,533270.0,10.0,1,1
INE844O01030,Gujarat Gas Limited,GUJGASLTD,GUJGASLTD,539336.0,2.0,1,1
INE845A01028,Kiduja India Ltd,KIDUJA,N/A,507946.0,1.0,1,0
INE845B01018,Lippi Systems Ltd,LIPPISYS,N/A,526604.0,10.0,1,0
INE845D01014,Ganesha Ecosphere Limited,GANECOS,GANECOS,514167.0,10.0,1,1
INE846D01012,Lords Chloro Alkali Limited,LORDSCHLO,LORDSCHLO,500284.0,10.0,1,1
INE847C01020,Rossell India Limited,ROSSELLIND,ROSSELLIND,533168.0,2.0,1,1
INE847D01010,Shree Pacetronix Ltd,SHREEPAC,N/A,527005.0,10.0,1,0
INE848A01014,IZMO Limited,IZMO,IZMO,532341.0,10.0,1,1
INE848B01012,Spectra Industries Ltd,SPECTRA,N/A,513687.0,10.0,1,0
INE848D01018,V B Desai Financial Services Ltd,VBDESAI,N/A,511110.0,10.0,1,0
INE848E01016,NHPC Limited,NHPC,NHPC,533098.0,10.0,1,1
INE848M01019,Mapro Industries Ltd,MAPROIN,N/A,509762.0,10.0,1,0
INE848N01017,Decillion Finance Ltd,DFL,N/A,539190.0,10.0,1,0
INE849A01020,Trent Limited,TRENT,TRENT,500251.0,1.0,1,1
INE849B01010,ACE Software Exports Ltd,ACESOFT,N/A,531525.0,10.0,1,0
INE849C01026,Shalimar Paints Limited,SHALPAINTS,SHALPAINTS,509874.0,2.0,1,1
INE849L01019,Ortel Communications Limited,ORTEL,ORTEL,539015.0,10.0,1,1
INE849M01017,Tarini International Ltd,TARINI,N/A,538496.0,10.0,1,0
INE850B01026,ABM Knowledgeware Ltd,ABMKNO,N/A,531161.0,5.0,1,0
INE850D01014,Godrej Agrovet Limited,GODREJAGRO,GODREJAGRO,540743.0,10.0,1,1
INE850E01012,Lakshmi Finance & Industrial Corporation Limited,N/A,LFIC,N/A,10.0,0,1
INE850M01015,Northern Arc Capital Limited,NORTHARC,NORTHARC,544260.0,10.0,1,1
INE850R01014,Corporate Merchant Bankers Ltd,CMBL,N/A,540199.0,10.0,1,0
INE851I01011,Updater Services Limited,UDS,UDS,543996.0,10.0,1,1
INE852O01025,Aptus Value Housing Finance India Limited,APTUS,APTUS,543335.0,2.0,1,1
INE854B01010,Jayaswal Neco Industries Limited,JAYNECOIND,JAYNECOIND,522285.0,10.0,1,1
INE854D01024,United Spirits Limited,UNITDSPR,UNITDSPR,532432.0,2.0,1,1
INE854S01022,Generic Engineering Construction and Projects Limited,GENCON,GENCON,539407.0,5.0,1,1
INE855A01019,WH Brady & Company Ltd,WHBRADY,N/A,501391.0,10.0,1,0
INE855B01025,Rain Industries Limited,RAIN,RAIN,500339.0,2.0,1,1
INE855C01023,Websol Energy System Limited,WEBELSOLAR,WEBELSOLAR,517498.0,1.0,1,1
INE855F01042,Bartronics India Limited,ASMS,ASMS,532694.0,1.0,1,1
INE855R01021,Radiant Cash Management Services Limited,RADIANTCMS,RADIANTCMS,543732.0,1.0,1,1
INE856A01017,Brady & Morris Engineering Company Ltd,BRADYM,N/A,505690.0,10.0,1,0
